filename,expected value,predicted value,true-pos conf
dataset/benchmark_n/n_36.png,0,1,0.8655549514406563
dataset/benchmark_n/n_43.png,0,0,1.7670713561881517e-07
dataset/benchmark_n/n_38.png,0,0,0.1736253807640383
dataset/benchmark_n/n_29.png,0,0,0.3591252722521892
dataset/benchmark_n/n_30.png,0,0,0.2996439213516237
dataset/benchmark_n/n_10.png,0,0,0.057554639402781924
dataset/benchmark_n/n_26.png,0,0,0.29275878178130094
dataset/benchmark_n/n_22.png,0,0,3.840201360944492e-05
dataset/benchmark_n/n_33.png,0,0,0.6770696841207962
dataset/benchmark_n/n_44.png,0,0,0.026983099077957606
dataset/benchmark_n/n_35.png,0,0,0.007522214677028852
dataset/benchmark_n/n_49.png,0,0,0.46705153869204996
dataset/benchmark_n/n_23.png,0,0,0.006890444609734589
dataset/benchmark_n/n_17.png,0,0,0.4188137943529243
dataset/benchmark_n/n_20.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_45.png,0,1,0.8403480852887596
dataset/benchmark_n/n_13.png,0,0,0.22453054717956053
dataset/benchmark_n/n_3.png,0,0,3.341777267228627e-05
dataset/benchmark_n/n_32.png,0,1,0.8561570030722326
dataset/benchmark_n/n_31.png,0,1,0.7288843104908893
dataset/benchmark_n/n_41.png,0,0,0.32348943774406386
dataset/benchmark_n/n_25.png,0,0,0.5300400624168059
dataset/benchmark_n/n_40.png,0,0,0.5372262451010206
dataset/benchmark_n/n_42.png,0,0,0.0037990592150736677
dataset/benchmark_n/n_15.png,0,0,0.029260072682801168
dataset/benchmark_n/n_27.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_21.png,0,0,3.7377828701947326e-05
dataset/benchmark_n/n_8.png,0,0,0.0004723445740748927
dataset/benchmark_n/n_46.png,0,0,0.6868746387314657
dataset/benchmark_n/n_11.png,0,1,0.771419531056254
dataset/benchmark_n/n_39.png,0,0,0.6522029219625027
dataset/benchmark_n/n_7.png,0,0,0.02654288455589866
dataset/benchmark_n/n_19.png,0,0,0.00514403788323325
dataset/benchmark_n/n_14.png,0,0,0.5
dataset/benchmark_n/n_24.png,0,0,0.00011643146073096812
dataset/benchmark_n/n_5.png,0,0,0.012623964214549286
dataset/benchmark_n/n_34.png,0,0,0.39026608853800443
dataset/benchmark_n/n_48.png,0,0,0.45596458294408015
dataset/benchmark_n/n_28.png,0,1,0.8068576102289667
dataset/benchmark_n/n_2.png,0,0,0.00029889093643600985
dataset/benchmark_n/n_0.png,0,0,5.0316761328140014e-05
dataset/benchmark_n/n_37.png,0,1,0.8007500312476833
dataset/benchmark_n/n_1.png,0,0,0.003945528134829611
dataset/benchmark_n/n_50.png,0,0,0.37922025381850427
dataset/benchmark_n/n_12.png,0,0,0.662616031351311
dataset/benchmark_n/n_18.png,0,0,2.4599119763822434e-07
dataset/benchmark_n/n_4.png,0,0,5.045510246925358e-06
dataset/benchmark_n/n_47.png,0,0,0.5473735662087185
score,0.5980392156862745
