filename,expected value,predicted value,true-pos conf
dataset/benchmark_n/n_49.png,0,0,0.5685469604560612
dataset/benchmark_n/n_23.png,0,0,0.03835940023478359
dataset/benchmark_n/n_17.png,0,0,0.5435256514980837
dataset/benchmark_n/n_20.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_45.png,0,1,0.8302032697652904
dataset/benchmark_n/n_13.png,0,0,0.2095642011583423
dataset/benchmark_n/n_3.png,0,0,0.00030261772534664904
dataset/benchmark_n/n_32.png,0,1,0.8186893356689654
dataset/benchmark_n/n_31.png,0,0,0.6496817680032864
dataset/benchmark_n/n_41.png,0,0,0.6673599525578736
dataset/benchmark_n/n_25.png,0,0,0.5543132613344316
dataset/benchmark_n/n_40.png,0,0,0.6949832874303247
dataset/benchmark_n/n_42.png,0,0,0.022543373755672967
dataset/benchmark_n/n_15.png,0,0,0.08493169551214662
dataset/benchmark_n/n_27.png,0,0,0.001224468654798942
dataset/benchmark_n/n_21.png,0,0,6.971433135514866e-05
dataset/benchmark_n/n_8.png,0,0,0.0015568606009271548
dataset/benchmark_n/n_46.png,0,1,0.7396608350004058
dataset/benchmark_n/n_11.png,0,0,0.4610363186098956
dataset/benchmark_n/n_39.png,0,1,0.832048640510845
dataset/benchmark_n/n_7.png,0,0,0.05715985776116264
dataset/benchmark_n/n_19.png,0,0,0.003012684326529672
dataset/benchmark_n/n_14.png,0,0,0.47063275657609527
dataset/benchmark_n/n_24.png,0,0,0.015227028592260886
dataset/benchmark_n/n_5.png,0,0,0.03245650505331455
dataset/benchmark_n/n_34.png,0,0,0.3919561912502597
dataset/benchmark_n/n_48.png,0,0,0.520631232001336
dataset/benchmark_n/n_28.png,0,0,0.6788114418330548
dataset/benchmark_n/n_2.png,0,0,0.0008704373968615135
dataset/benchmark_n/n_0.png,0,0,0.00019150523637849747
dataset/benchmark_n/n_37.png,0,1,0.7364990287335487
dataset/benchmark_n/n_1.png,0,0,0.0026371570142707
dataset/benchmark_n/n_50.png,0,0,0.4667231749707244
dataset/benchmark_n/n_12.png,0,0,0.47428211782706314
dataset/benchmark_n/n_18.png,0,0,1.0000000994736041e-07
dataset/benchmark_n/n_4.png,0,0,0.0004758623907370658
dataset/benchmark_n/n_47.png,0,0,0.472751659583579
score,0.7254901960784313
